event_id,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets
5220,UDP,49891.0,2.0,2.0,66.0,98.0
5233,UDP,148217.0,2.0,2.0,78.0,270.0
5259,TCP,11960.0,3.0,1.0,50.0,6.0
5264,UDP,76236.0,1.0,1.0,43.0,71.0
5267,UDP,51188.0,1.0,1.0,56.0,97.0
5268,TCP,18768.0,3.0,0.0,18.0,0.0
5269,TCP,40438.0,4.0,1.0,49.0,6.0
5281,UDP,189632.0,2.0,2.0,76.0,266.0
5285,UDP,155.0,2.0,2.0,82.0,210.0
5291,UDP,49962.0,2.0,2.0,64.0,96.0
5292,UDP,77462.0,2.0,2.0,82.0,204.0
5300,TCP,219487.0,8.0,7.0,552.0,4179.0
5321,TCP,115972352.0,17.0,15.0,514.0,1779.0
5325,TCP,5858384.0,4.0,2.0,12.0,0.0
5330,TCP,99.0,1.0,1.0,6.0,6.0
5334,TCP,28.0,1.0,1.0,6.0,6.0
5355,TCP,149485.0,10.0,6.0,1120.0,801.0
5379,TCP,48.0,2.0,0.0,37.0,0.0
5386,UDP,120493.0,1.0,1.0,44.0,134.0
5390,UDP,182.0,2.0,2.0,78.0,200.0
5401,UDP,66057.0,2.0,2.0,64.0,96.0
5420,TCP,10393240.0,10.0,9.0,1346.0,3954.0
5422,TCP,89059.0,22.0,23.0,1208.0,26085.0
5438,TCP,95.0,2.0,1.0,12.0,6.0
5469,TCP,72564.0,11.0,6.0,1190.0,1616.0
5470,TCP,91584.0,11.0,6.0,1190.0,2288.0
5473,TCP,9618002.0,21.0,19.0,2148.0,22690.0
5480,UDP,61327.0,2.0,2.0,92.0,348.0
5492,UDP,46835.0,2.0,2.0,76.0,376.0
5494,TCP,339672.0,3.0,0.0,29.0,0.0
5530,TCP,34.0,1.0,1.0,6.0,6.0
5531,TCP,76.0,1.0,1.0,6.0,6.0
5544,TCP,78107.0,10.0,5.0,1184.0,1211.0
5548,TCP,77483.0,13.0,8.0,1202.0,4538.0
5562,TCP,508.0,2.0,1.0,12.0,6.0
5575,TCP,22098043.0,13.0,14.0,1183.0,4661.0
5598,TCP,59.0,1.0,1.0,6.0,6.0
5608,TCP,99633.0,12.0,7.0,1196.0,3509.0
5619,TCP,70.0,2.0,1.0,12.0,6.0
5620,TCP,78.0,1.0,1.0,6.0,6.0
5621,TCP,889.0,1.0,1.0,6.0,6.0
5644,TCP,4004165.0,2.0,0.0,0.0,0.0
5655,TCP,165941.0,12.0,7.0,1196.0,4117.0
5658,TCP,73922.0,20.0,17.0,1244.0,17639.0
5660,TCP,92021.0,12.0,8.0,1244.0,4810.0
5662,TCP,109638.0,13.0,8.0,1218.0,5386.0
5664,TCP,67532.0,13.0,8.0,1218.0,4858.0
5696,TCP,77378.0,18.0,13.0,1248.0,10883.0
5707,UDP,60371.0,1.0,1.0,48.0,80.0
5710,TCP,64.0,1.0,1.0,6.0,6.0
5719,TCP,72.0,1.0,1.0,6.0,6.0
5721,TCP,60.0,1.0,1.0,6.0,6.0
5722,TCP,98.0,1.0,1.0,6.0,6.0
5731,TCP,102733708.0,4.0,0.0,37.0,0.0
5763,TCP,33.0,1.0,1.0,6.0,6.0
5791,TCP,131822.0,21.0,29.0,1250.0,35704.0
5807,TCP,121221.0,27.0,47.0,1286.0,62237.0
5813,TCP,48.0,1.0,1.0,0.0,0.0
5814,TCP,57.0,1.0,1.0,6.0,6.0
5823,TCP,8008683.0,2.0,0.0,74.0,0.0
5840,TCP,79.0,2.0,1.0,12.0,6.0
5841,TCP,53.0,1.0,1.0,6.0,6.0
5852,TCP,101829.0,23.0,31.0,1262.0,39847.0
5867,UDP,42172098.0,2.0,2.0,140.0,249.0
5888,TCP,202.0,1.0,1.0,37.0,0.0
5891,TCP,81162.0,15.0,10.0,1214.0,7684.0
5901,TCP,123543.0,10.0,5.0,865.0,703.0
5910,TCP,19282434.0,4.0,0.0,37.0,0.0
5928,TCP,912.0,2.0,1.0,0.0,0.0
5947,TCP,4.0,2.0,0.0,0.0,0.0
5962,TCP,226.0,2.0,0.0,0.0,0.0
5963,TCP,17.0,1.0,1.0,0.0,0.0
5971,TCP,32135.0,1.0,1.0,0.0,6.0
5981,TCP,96.0,1.0,1.0,0.0,0.0
5990,TCP,2002226.0,2.0,0.0,74.0,0.0
6002,UDP,203.0,2.0,2.0,92.0,170.0
6018,TCP,98399.0,10.0,5.0,1152.0,1499.0
6021,TCP,439230.0,14.0,9.0,2149.0,4532.0
6043,TCP,58.0,1.0,1.0,0.0,0.0
6059,TCP,46167.0,3.0,2.0,18.0,0.0
6078,UDP,610.0,1.0,1.0,46.0,174.0
6083,TCP,84084806.0,4.0,0.0,37.0,0.0
6097,TCP,66.0,2.0,1.0,0.0,0.0
6107,TCP,62.0,1.0,1.0,0.0,0.0
6110,TCP,43.0,1.0,1.0,0.0,0.0
6128,TCP,5459976.0,9.0,6.0,378.0,4946.0
6136,TCP,35488.0,3.0,2.0,18.0,0.0
6146,TCP,63758976.0,2633.0,3533.0,21931.0,7206266.0
6155,TCP,116083796.0,16.0,14.0,508.0,1780.0
6166,UDP,1219711.0,1.0,1.0,46.0,120.0
6191,TCP,31941485.0,15.0,11.0,1792.0,6523.0
6201,UDP,60902.0,2.0,2.0,86.0,214.0
6206,UDP,1798949.0,1.0,1.0,46.0,119.0
6210,UDP,49399.0,1.0,1.0,62.0,78.0
6221,TCP,33087501.0,17.0,14.0,1958.0,10174.0
6224,TCP,32087716.0,13.0,11.0,780.0,7592.0
6239,TCP,6110915.0,8.0,4.0,374.0,3510.0
6241,UDP,284478.0,4.0,2.0,136.0,164.0
6245,TCP,32033567.0,2.0,0.0,74.0,0.0
6252,TCP,128.0,1.0,1.0,6.0,6.0
6265,TCP,32033496.0,2.0,0.0,74.0,0.0
6271,TCP,46.0,1.0,1.0,6.0,6.0
6279,TCP,32.0,1.0,1.0,0.0,0.0
6287,TCP,49.0,2.0,1.0,12.0,6.0
6301,TCP,63.0,2.0,1.0,12.0,6.0
6304,TCP,707.0,1.0,1.0,6.0,6.0
6311,TCP,15037.0,2.0,1.0,6.0,6.0
6324,TCP,3.0,2.0,0.0,37.0,0.0
6336,TCP,239946.0,11.0,7.0,1366.0,598.0
6338,TCP,249895.0,11.0,7.0,1382.0,598.0
6343,TCP,15209.0,2.0,1.0,12.0,0.0
6363,TCP,145713.0,10.0,5.0,984.0,975.0
6364,TCP,152664.0,10.0,5.0,984.0,975.0
6387,TCP,322.0,2.0,1.0,0.0,0.0
6396,TCP,226568.0,11.0,7.0,2068.0,479.0
6423,TCP,83.0,1.0,1.0,0.0,0.0
6437,TCP,78181.0,4.0,0.0,29.0,0.0
6446,TCP,171928.0,10.0,5.0,1140.0,943.0
6491,UDP,121055.0,1.0,1.0,43.0,132.0
6498,UDP,30892.0,2.0,2.0,80.0,202.0
6513,TCP,221093.0,13.0,8.0,1001.0,3776.0
6536,TCP,5817490.0,8.0,6.0,380.0,3726.0
6538,TCP,63267571.0,19.0,17.0,4801.0,6293.0
6571,UDP,31371.0,2.0,2.0,64.0,536.0
6573,UDP,144.0,2.0,2.0,88.0,120.0
6581,UDP,46582.0,1.0,1.0,47.0,103.0
6583,UDP,60893.0,1.0,1.0,47.0,108.0
6601,UDP,153.0,2.0,2.0,94.0,126.0
6608,UDP,165.0,2.0,2.0,60.0,264.0
6612,UDP,166.0,2.0,2.0,60.0,264.0
6614,UDP,136.0,2.0,2.0,88.0,120.0
6621,UDP,37052.0,1.0,1.0,41.0,97.0
6652,TCP,116687259.0,14.0,17.0,835.0,8516.0
6670,TCP,116519169.0,16.0,14.0,514.0,1779.0
6678,TCP,117039098.0,14.0,15.0,956.0,4327.0
6686,UDP,30657.0,2.0,2.0,58.0,122.0
6702,UDP,37437.0,2.0,2.0,60.0,172.0
6705,UDP,48036.0,2.0,2.0,154.0,318.0
6711,TCP,46841.0,5.0,1.0,168.0,6.0
6719,TCP,3.0,2.0,0.0,12.0,0.0
6721,TCP,16833983.0,11.0,6.0,1194.0,799.0
6733,UDP,194.0,2.0,2.0,138.0,394.0
6747,UDP,174.0,2.0,2.0,60.0,264.0
6770,TCP,10110842.0,9.0,10.0,2476.0,5873.0
6775,UDP,128226.0,2.0,2.0,106.0,440.0
6779,UDP,149.0,2.0,2.0,62.0,126.0
6801,UDP,141.0,2.0,2.0,46.0,46.0
6802,UDP,147.0,2.0,2.0,46.0,46.0
6831,TCP,51541159.0,3.0,0.0,37.0,0.0
6839,TCP,3.0,2.0,0.0,12.0,0.0
6845,TCP,64061043.0,2.0,0.0,74.0,0.0
6847,TCP,246.0,1.0,2.0,6.0,12.0
6853,UDP,57534.0,1.0,1.0,48.0,48.0
6884,TCP,49.0,2.0,0.0,12.0,0.0
6887,UDP,65026362.0,2.0,2.0,96.0,96.0
6915,TCP,64057104.0,2.0,0.0,74.0,0.0
6929,TCP,66.0,3.0,0.0,0.0,0.0
6940,UDP,254.0,2.0,2.0,94.0,452.0
6946,UDP,251.0,2.0,2.0,94.0,452.0
6948,TCP,356942.0,6.0,8.0,490.0,644.0
6969,TCP,113101904.0,22.0,13.0,2986.0,6356.0
6988,TCP,63.0,3.0,1.0,43.0,6.0
6991,TCP,117.0,1.0,1.0,6.0,6.0
6999,TCP,85.0,1.0,1.0,6.0,6.0
7010,UDP,53386.0,1.0,1.0,45.0,225.0
7024,TCP,65.0,2.0,1.0,37.0,6.0
7061,TCP,6.0,2.0,0.0,37.0,0.0
7062,TCP,75.0,1.0,3.0,0.0,18.0
7064,TCP,51.0,1.0,1.0,0.0,0.0
7080,TCP,2001455.0,2.0,0.0,74.0,0.0
7084,TCP,2001460.0,2.0,0.0,74.0,0.0
7105,UDP,206.0,2.0,2.0,82.0,254.0
7106,UDP,61060.0,2.0,2.0,68.0,170.0
7110,UDP,31170.0,2.0,2.0,70.0,134.0
7122,TCP,66538.0,3.0,4.0,440.0,860.0
7132,UDP,160.0,2.0,2.0,84.0,204.0
7137,TCP,118108277.0,14.0,12.0,612.0,3957.0
7144,TCP,157411.0,10.0,8.0,533.0,4153.0
7149,UDP,61008.0,2.0,2.0,72.0,218.0
7150,UDP,23284.0,1.0,1.0,52.0,68.0
7156,UDP,23596.0,1.0,1.0,56.0,84.0
7172,TCP,22.0,1.0,1.0,6.0,6.0
7188,UDP,249.0,2.0,2.0,90.0,196.0
7215,TCP,212916.0,1.0,1.0,0.0,6.0
7231,TCP,8006898.0,2.0,0.0,74.0,0.0
7242,TCP,231.0,2.0,0.0,0.0,0.0
7244,TCP,76.0,1.0,1.0,0.0,0.0
7259,UDP,112452.0,2.0,2.0,70.0,404.0
7290,UDP,159.0,2.0,2.0,86.0,204.0
7295,TCP,5397254.0,9.0,6.0,385.0,3909.0
7319,TCP,6707444.0,12.0,12.0,731.0,5617.0
7325,TCP,68097855.0,15.0,14.0,994.0,5094.0
7329,UDP,48781.0,2.0,2.0,86.0,118.0
7335,UDP,50268.0,1.0,1.0,62.0,90.0
7346,TCP,23703.0,1.0,1.0,0.0,0.0
7354,TCP,200851.0,7.0,6.0,563.0,175.0
7402,TCP,3.0,2.0,0.0,12.0,0.0
7406,TCP,60386744.0,9.0,8.0,1946.0,4227.0
7407,UDP,91103.0,4.0,2.0,204.0,322.0
7423,TCP,1.0,2.0,0.0,617.0,0.0
7436,TCP,32025731.0,2.0,0.0,74.0,0.0
7444,TCP,32025733.0,2.0,0.0,74.0,0.0
7448,TCP,32025734.0,2.0,0.0,74.0,0.0
7477,UDP,247.0,2.0,2.0,94.0,452.0
7488,UDP,3.0,2.0,0.0,124.0,0.0
7494,UDP,147703.0,2.0,2.0,76.0,208.0
7497,UDP,245471.0,1.0,1.0,49.0,65.0
7498,TCP,83047.0,1.0,1.0,0.0,6.0
7521,TCP,5044756.0,5.0,1.0,135.0,46.0
7526,UDP,92793.0,1.0,1.0,40.0,129.0
7528,UDP,59292.0,1.0,1.0,55.0,111.0
7537,UDP,47306.0,2.0,2.0,60.0,264.0
7564,TCP,115859061.0,16.0,14.0,531.0,918.0
7568,UDP,164.0,2.0,2.0,102.0,158.0
7578,UDP,63023.0,2.0,2.0,76.0,188.0
7580,TCP,4.0,2.0,0.0,12.0,0.0
7588,TCP,3.0,2.0,0.0,12.0,0.0
7605,TCP,189.0,2.0,0.0,12.0,0.0
7608,TCP,93.0,1.0,1.0,6.0,6.0
7615,TCP,401.0,3.0,0.0,43.0,0.0
7625,TCP,41.0,1.0,2.0,6.0,12.0
7630,UDP,24443.0,2.0,2.0,84.0,246.0
7634,UDP,24165.0,2.0,2.0,84.0,310.0
7639,UDP,23957.0,1.0,1.0,47.0,108.0
7648,UDP,50543.0,2.0,2.0,66.0,160.0
7670,UDP,30892.0,1.0,1.0,44.0,103.0
7673,TCP,28460.0,4.0,0.0,0.0,0.0
7677,TCP,76.0,1.0,1.0,0.0,0.0
7690,TCP,118489794.0,22.0,24.0,2431.0,6532.0
7697,TCP,117298020.0,20.0,16.0,1305.0,2238.0
7700,TCP,371628.0,12.0,9.0,539.0,4481.0
7706,UDP,139.0,2.0,2.0,74.0,106.0
7707,UDP,202.0,2.0,2.0,70.0,188.0
7713,UDP,165.0,2.0,2.0,82.0,152.0
7717,TCP,117575514.0,24.0,26.0,17289.0,8043.0
7742,UDP,376.0,2.0,2.0,94.0,220.0
7755,UDP,214.0,2.0,2.0,94.0,452.0
7781,UDP,176.0,2.0,2.0,70.0,166.0
7793,TCP,408330.0,6.0,7.0,482.0,644.0
7811,TCP,53.0,1.0,1.0,0.0,0.0
7818,UDP,190.0,2.0,2.0,88.0,188.0
7820,UDP,161.0,2.0,2.0,88.0,188.0
7832,UDP,10119.0,2.0,2.0,498.0,2860.0
7837,UDP,176.0,2.0,2.0,102.0,224.0
7851,UDP,161.0,2.0,2.0,88.0,188.0
7865,TCP,2.0,2.0,0.0,2071.0,0.0
7887,UDP,129890.0,4.0,2.0,200.0,434.0
7929,TCP,397627.0,3.0,4.0,344.0,684.0
7948,TCP,260003.0,15.0,21.0,395.0,35451.0
7949,TCP,39.0,2.0,0.0,12.0,0.0
7960,TCP,191376.0,1.0,1.0,6.0,6.0
7963,TCP,586992.0,15.0,19.0,454.0,33203.0
8003,TCP,582360.0,11.0,16.0,424.0,26166.0
8014,TCP,1162391.0,42.0,57.0,594.0,107724.0
8026,TCP,123.0,2.0,0.0,12.0,0.0
8027,TCP,1159701.0,46.0,62.0,618.0,123868.0
8030,TCP,1161634.0,48.0,65.0,632.0,131136.0
8034,UDP,31223.0,1.0,1.0,38.0,54.0
8036,UDP,31731.0,4.0,2.0,108.0,86.0
8038,UDP,255697.0,4.0,2.0,140.0,102.0
8040,TCP,191643.0,1.0,1.0,6.0,6.0
8042,TCP,157.0,3.0,0.0,18.0,0.0
8045,TCP,1349553.0,56.0,77.0,678.0,157729.0
8046,TCP,1556722.0,91.0,127.0,887.0,254633.0
8054,UDP,76797.0,1.0,1.0,46.0,107.0
8057,UDP,248039.0,1.0,1.0,46.0,90.0
8058,UDP,260670.0,1.0,1.0,40.0,90.0
8067,UDP,133.0,2.0,2.0,72.0,104.0
8091,UDP,250469.0,1.0,1.0,48.0,64.0
8101,TCP,78.0,2.0,0.0,12.0,0.0
8112,UDP,143785.0,1.0,1.0,53.0,248.0
8141,TCP,99.0,1.0,1.0,6.0,6.0
8142,TCP,143.0,1.0,1.0,6.0,6.0
8147,TCP,4.0,2.0,0.0,12.0,0.0
8172,TCP,127.0,1.0,1.0,6.0,6.0
8176,TCP,3.0,2.0,0.0,31.0,0.0
8186,TCP,4.0,3.0,0.0,43.0,0.0
8188,TCP,1.0,2.0,0.0,12.0,0.0
8206,UDP,201.0,2.0,2.0,46.0,46.0
8212,UDP,183.0,2.0,2.0,46.0,46.0
8236,TCP,8168.0,1.0,1.0,0.0,0.0
8245,TCP,60398783.0,11.0,7.0,1509.0,1721.0
8253,TCP,1268658.0,35.0,42.0,2622.0,7038.0
8255,TCP,1261840.0,35.0,40.0,2686.0,6718.0
8264,TCP,64047142.0,2.0,0.0,74.0,0.0
8268,UDP,49054.0,1.0,1.0,92.0,124.0
8271,TCP,64047302.0,2.0,0.0,74.0,0.0
8287,UDP,165.0,2.0,2.0,84.0,204.0
8292,TCP,5493337.0,3.0,1.0,12.0,0.0
8320,TCP,50.0,1.0,2.0,0.0,0.0
8334,UDP,187.0,2.0,2.0,104.0,220.0
8339,UDP,222.0,2.0,2.0,104.0,220.0
8342,TCP,60447182.0,13.0,12.0,953.0,1026.0
8343,TCP,60444403.0,14.0,11.0,933.0,1178.0
8346,TCP,60435443.0,15.0,11.0,949.0,997.0
8382,TCP,63032852.0,7.0,2.0,187.0,92.0
8396,UDP,90419.0,1.0,1.0,57.0,89.0
8407,TCP,3230958.0,5.0,1.0,123.0,46.0
8409,UDP,60614.0,2.0,2.0,80.0,112.0
8425,UDP,72330.0,1.0,1.0,59.0,317.0
8427,TCP,1820499.0,16.0,24.0,1396.0,4574.0
8433,TCP,54.0,1.0,1.0,0.0,0.0
8444,TCP,317.0,2.0,0.0,0.0,0.0
8448,UDP,70089888.0,2.0,2.0,94.0,286.0
8465,TCP,28373500.0,31.0,24.0,2850.0,19095.0
8507,TCP,43.0,1.0,1.0,0.0,0.0
8508,UDP,3.0,2.0,0.0,124.0,0.0
8518,UDP,668570.0,1.0,1.0,45.0,105.0
8531,TCP,254.0,3.0,1.0,18.0,0.0
8536,TCP,3.0,2.0,0.0,37.0,0.0
8542,TCP,64066310.0,2.0,0.0,0.0,0.0
8570,TCP,4.0,2.0,0.0,0.0,0.0
8575,TCP,292794.0,7.0,6.0,657.0,356.0
8576,TCP,255006.0,5.0,0.0,37.0,0.0
8590,TCP,30880555.0,10.0,4.0,808.0,351.0
8591,TCP,228481.0,24.0,32.0,927.0,38264.0
8615,TCP,85509735.0,19.0,25.0,866.0,32861.0
8619,UDP,83284.0,2.0,2.0,68.0,262.0
8638,TCP,79.0,2.0,1.0,0.0,0.0
8671,TCP,3.0,2.0,0.0,12.0,0.0
8683,TCP,67998511.0,16.0,10.0,1742.0,5759.0
8696,UDP,60723.0,1.0,1.0,52.0,68.0
8698,TCP,3.0,2.0,0.0,0.0,0.0
8705,TCP,4.0,2.0,0.0,12.0,0.0
8718,UDP,193.0,2.0,2.0,82.0,152.0
8727,UDP,65643.0,1.0,1.0,56.0,122.0
8736,UDP,112648.0,2.0,2.0,68.0,128.0
8741,TCP,115780691.0,34.0,41.0,1150.0,50291.0
8749,TCP,252.0,2.0,0.0,12.0,0.0
8774,UDP,60889.0,2.0,2.0,66.0,246.0
8793,TCP,36470.0,1.0,2.0,0.0,0.0
8799,TCP,4.0,3.0,0.0,37.0,0.0
8802,TCP,66.0,1.0,1.0,0.0,0.0
8815,UDP,61322.0,2.0,2.0,94.0,350.0
8859,UDP,30834.0,2.0,2.0,66.0,386.0
8861,TCP,259101.0,6.0,7.0,482.0,644.0
8864,TCP,146.0,3.0,1.0,18.0,0.0
8875,UDP,30421.0,1.0,1.0,44.0,204.0
8909,TCP,513538.0,14.0,9.0,917.0,4480.0
8911,TCP,332283.0,10.0,5.0,1204.0,479.0
8914,TCP,640488.0,10.0,5.0,1044.0,639.0
8921,TCP,242874.0,13.0,8.0,1494.0,4048.0
8936,TCP,89.0,2.0,1.0,0.0,0.0
8942,TCP,315.0,2.0,1.0,0.0,0.0
8956,TCP,49.0,2.0,0.0,0.0,0.0
8964,TCP,1147805.0,13.0,10.0,1271.0,5894.0
8970,TCP,1054838.0,11.0,7.0,647.0,2703.0
8976,TCP,1367424.0,10.0,5.0,739.0,799.0
8977,TCP,707863.0,6.0,5.0,112.0,3757.0
8982,UDP,53772.0,1.0,1.0,47.0,251.0
8993,UDP,200.0,2.0,2.0,64.0,204.0
9007,TCP,1142745.0,13.0,8.0,1045.0,3824.0
9037,TCP,29.0,1.0,1.0,0.0,0.0
9040,TCP,48.0,1.0,1.0,0.0,0.0
9054,TCP,212.0,3.0,1.0,18.0,0.0
9061,TCP,15407.0,5.0,0.0,37.0,0.0
9063,TCP,115136.0,15.0,10.0,850.0,4660.0
9065,TCP,87118.0,10.0,5.0,713.0,479.0
9087,TCP,60.0,2.0,0.0,37.0,0.0
9088,TCP,4.0,2.0,0.0,0.0,0.0
9100,TCP,23.0,1.0,1.0,0.0,0.0
9122,TCP,213.0,2.0,0.0,37.0,0.0
9125,TCP,61.0,1.0,1.0,0.0,0.0
9133,TCP,24.0,1.0,1.0,0.0,0.0
9134,TCP,1.0,2.0,0.0,0.0,0.0
9216,TCP,452.0,1.0,1.0,0.0,0.0
9222,TCP,4.0,2.0,0.0,37.0,0.0
9233,TCP,64066823.0,2.0,0.0,74.0,0.0
9248,TCP,558452.0,6.0,7.0,498.0,644.0
9266,UDP,30415.0,1.0,1.0,41.0,57.0
9273,UDP,123106.0,1.0,1.0,47.0,218.0
9318,TCP,10528786.0,12.0,13.0,5420.0,9060.0
9327,TCP,75049207.0,21.0,22.0,557.0,21576.0
9331,TCP,76497867.0,68.0,117.0,1666.0,189306.0
9338,TCP,75050559.0,24.0,27.0,559.0,25452.0
9343,TCP,115579662.0,17.0,16.0,606.0,4301.0
9346,TCP,5735252.0,4.0,2.0,0.0,0.0
9359,UDP,48.0,2.0,2.0,124.0,92.0
9368,UDP,30224.0,1.0,1.0,52.0,116.0
9371,UDP,144956.0,1.0,1.0,44.0,149.0
9377,UDP,171.0,2.0,2.0,84.0,204.0
9379,UDP,149.0,2.0,2.0,68.0,144.0
9384,UDP,24308.0,2.0,2.0,78.0,110.0
9389,TCP,60491661.0,9.0,9.0,966.0,804.0
9403,TCP,5581179.0,4.0,2.0,0.0,0.0
9419,TCP,70304085.0,13.0,13.0,3982.0,3219.0
9431,UDP,175.0,2.0,2.0,70.0,166.0
9442,TCP,116017118.0,33.0,29.0,830.0,20887.0
9447,TCP,60210487.0,10.0,10.0,415.0,257.0
9454,TCP,1.0,2.0,0.0,37.0,0.0
9481,UDP,48374.0,1.0,1.0,40.0,56.0
9484,UDP,149.0,2.0,2.0,78.0,180.0
9496,TCP,75116162.0,19.0,23.0,842.0,14508.0
9516,TCP,20183874.0,9.0,10.0,792.0,4304.0
9518,TCP,62555281.0,19.0,19.0,8583.0,5941.0
9525,TCP,66192.0,3.0,2.0,562.0,461.0
9550,TCP,61145159.0,16.0,13.0,2755.0,2981.0
9557,TCP,2942.0,5.0,4.0,407.0,24.0
9564,TCP,3.0,2.0,0.0,12.0,0.0
9604,UDP,53632.0,2.0,2.0,78.0,176.0
9620,TCP,5217486.0,3.0,1.0,0.0,0.0
9623,UDP,226.0,2.0,2.0,72.0,488.0
9640,TCP,5788006.0,3.0,1.0,12.0,0.0
9641,TCP,115816097.0,16.0,14.0,366.0,2173.0
9642,TCP,5946127.0,3.0,1.0,0.0,0.0
9644,TCP,60635505.0,10.0,10.0,610.0,612.0
9676,UDP,148.0,2.0,2.0,94.0,206.0
9682,TCP,115467468.0,21.0,18.0,966.0,4667.0
9692,TCP,115723908.0,18.0,15.0,1832.0,500.0
9694,TCP,115726420.0,29.0,35.0,770.0,29104.0
9698,TCP,115580164.0,64.0,101.0,1853.0,121305.0
9706,TCP,4.0,2.0,0.0,37.0,0.0
9708,TCP,78.0,2.0,1.0,0.0,0.0
9712,TCP,36088.0,2.0,1.0,0.0,0.0
9727,TCP,340066.0,15.0,10.0,974.0,7387.0
9750,TCP,5589490.0,3.0,1.0,0.0,0.0
9756,TCP,4.0,2.0,0.0,0.0,0.0
9757,TCP,52635.0,2.0,1.0,0.0,0.0
9786,UDP,60368.0,2.0,2.0,70.0,178.0
9795,UDP,53493.0,2.0,2.0,66.0,158.0
9836,TCP,50039.0,6.0,5.0,3436.0,895.0
9840,TCP,50524.0,1.0,1.0,0.0,0.0
9861,TCP,36594.0,2.0,1.0,0.0,0.0
9869,TCP,33138.0,1.0,1.0,0.0,0.0
9878,TCP,19.0,1.0,1.0,6.0,6.0
9884,TCP,3.0,2.0,0.0,12.0,0.0
9888,TCP,3.0,2.0,0.0,12.0,0.0
9889,TCP,23646.0,1.0,1.0,6.0,6.0
9899,TCP,85.0,1.0,1.0,0.0,0.0
9902,TCP,3.0,2.0,0.0,0.0,0.0
9938,TCP,56.0,1.0,1.0,0.0,0.0
9941,TCP,32228.0,1.0,2.0,0.0,0.0
9970,TCP,81.0,2.0,1.0,0.0,0.0
9972,TCP,64066661.0,2.0,0.0,74.0,0.0
9976,TCP,382312.0,10.0,5.0,961.0,783.0
9980,TCP,1572919.0,6.0,7.0,466.0,644.0
9982,UDP,216439.0,2.0,2.0,88.0,662.0
10003,UDP,23441.0,1.0,1.0,51.0,67.0
10035,TCP,324900.0,15.0,10.0,1908.0,4868.0
10056,TCP,213.0,2.0,0.0,0.0,0.0
10058,TCP,38.0,1.0,1.0,0.0,0.0
10065,TCP,64067216.0,2.0,0.0,74.0,0.0
10068,TCP,36847.0,2.0,1.0,0.0,0.0
10089,TCP,64066887.0,2.0,0.0,74.0,0.0
10105,TCP,110507215.0,10.0,5.0,835.0,799.0
10116,TCP,72.0,1.0,1.0,0.0,0.0
10121,TCP,87.0,1.0,1.0,0.0,0.0
10128,TCP,148758.0,10.0,5.0,810.0,463.0
10129,TCP,319366.0,23.0,40.0,814.0,72477.0
10146,TCP,1.0,2.0,0.0,37.0,0.0
10147,TCP,461.0,1.0,1.0,0.0,0.0
10153,TCP,42333.0,4.0,1.0,24.0,0.0
10156,TCP,87462.0,3.0,1.0,18.0,0.0
10174,TCP,99.0,1.0,3.0,0.0,18.0
10184,TCP,92.0,1.0,1.0,0.0,0.0
10197,TCP,44.0,1.0,1.0,0.0,0.0
10207,UDP,23797.0,2.0,2.0,56.0,568.0
10226,UDP,207.0,2.0,2.0,60.0,414.0
10233,TCP,1078403.0,13.0,8.0,877.0,4675.0
10238,UDP,23372.0,1.0,1.0,52.0,68.0
10246,TCP,914060.0,13.0,9.0,1287.0,5894.0
10249,TCP,872998.0,13.0,10.0,1303.0,5894.0
10255,UDP,30416.0,1.0,1.0,51.0,67.0
10257,TCP,3.0,2.0,0.0,37.0,0.0
10260,TCP,39.0,2.0,1.0,0.0,0.0
10267,TCP,53077.0,1.0,1.0,0.0,0.0
10276,UDP,715.0,6.0,6.0,408.0,372.0
10277,TCP,204.0,2.0,1.0,37.0,6.0
10282,TCP,3.0,2.0,0.0,0.0,0.0
10284,TCP,90.0,1.0,1.0,0.0,0.0
10291,UDP,77737.0,1.0,1.0,49.0,199.0
10302,TCP,98.0,1.0,1.0,0.0,0.0
10303,TCP,203.0,2.0,1.0,0.0,0.0
10316,TCP,126.0,2.0,0.0,0.0,0.0
10329,UDP,77589.0,1.0,1.0,63.0,121.0
10331,UDP,162.0,2.0,2.0,104.0,220.0
10334,TCP,115456499.0,22.0,20.0,980.0,7093.0
10335,TCP,61387050.0,20.0,15.0,2481.0,6631.0
10337,TCP,60977747.0,15.0,12.0,990.0,1385.0
10350,TCP,1.0,2.0,0.0,37.0,0.0
10351,TCP,1.0,2.0,0.0,12.0,0.0
10381,TCP,4.0,3.0,0.0,31.0,0.0
10387,TCP,1.0,2.0,0.0,12.0,0.0
10389,TCP,235914.0,11.0,7.0,1856.0,559.0
10399,TCP,3.0,1.0,1.0,37.0,0.0
10437,UDP,23541.0,1.0,1.0,47.0,175.0
10466,TCP,219.0,3.0,1.0,18.0,0.0
10480,TCP,237.0,2.0,1.0,37.0,6.0
10493,UDP,155.0,2.0,2.0,46.0,46.0
10497,UDP,137.0,2.0,2.0,46.0,46.0
10505,UDP,149.0,2.0,2.0,46.0,46.0
10511,UDP,31641.0,2.0,2.0,72.0,188.0
10532,TCP,1308944.0,41.0,44.0,2664.0,6954.0
10538,TCP,51.0,1.0,4.0,0.0,24.0
